,Unnamed: 0,Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
6637,6637,Ford,999.0,Petrol,Expired,75658,Kochi,Ecosport  Ecoboost Titanium,First Owner,436000.00000000006,2014,5,Manual
6638,6638,Mercedes Benz,1991.0,Petrol,Comprehensive,35000,New Delhi,Class Urban Edition 200,Second Owner,2390000.0,2018,5,Automatic
6639,6639,Datsun,1198.0,Petrol,Comprehensive,18510,Kochi,GO T,First Owner,373000.0,2019,5,Manual
6640,6640,Hyundai,998.0,Petrol,Comprehensive,72011,Kochi,EON  Kappa Magna Plus,Second Owner,222000.00000000003,2015,5,Manual
6641,6641,BMW,1995.0,Diesel,Comprehensive,85000,New Delhi,X4 M Sport X xDrive20d,Second Owner,3650000.0,2019,5,Automatic
6642,6642,Mercedes Benz,5461.0,Petrol,Comprehensive,70000,New Delhi,S 500,First Owner,3550000.0,2014,5,Automatic
6643,6643,Renault,999.0,Petrol,Zero Dep,52578,Kochi,KWID  RXT Optional AT 2016-2019,First Owner,369000.0,2019,5,Automatic
6644,6644,Audi,1984.0,Petrol,Comprehensive,60000,New Delhi,Q5 45 TFSI Technology,Second Owner,3790000.0,2018,5,Automatic
6645,6645,Audi,2967.0,Diesel,Comprehensive,69000,New Delhi,Q7  TDI Quattro Premium Plus,Second Owner,1390000.0,2013,7,Automatic
6646,6646,Mercedes Benz,1950.0,Petrol,Comprehensive,25000,New Delhi,Progressive C 200,Second Owner,3390000.0,2019,5,Automatic
6647,6647,Land Rover,1999.0,Petrol,Comprehensive,70000,New Delhi,Discovery Sport Si4 HSE,Second Owner,3490000.0,2017,5,Automatic
6648,6648,Hyundai,1086.0,Petrol,Expired,57514,Kochi,i10 Sportz 1.,First Owner,275000.0,2014,5,Manual
6649,6649,Maruti,1197.0,Petrol,Comprehensive,73399,Kochi,Ritz VXi,First Owner,374000.0,2015,5,Manual
6650,6650,Hyundai,1086.0,Petrol,Zero Dep,25577,Kochi,Santro Magna,First Owner,376000.0,2019,5,Manual
6651,6651,Mercedes Benz,1991.0,Petrol,Expired,50000,New Delhi,Class 200 Sport,Second Owner,2485000.0,2019,5,Automatic
6652,6652,Honda,1497.0,Petrol,Comprehensive,46356,Kochi,City  S MT,First Owner,585000.0,2014,5,Manual
6653,6653,Jaguar,1997.0,Petrol,Expired,18000,New Delhi,XF   Portfolio,First Owner,3500000.0,2018,5,Automatic
6654,6654,Kia,1493.0,Diesel,Expired,28000,New Delhi,Seltos GTX Plus  AT,First Owner,1700000.0,2021,5,Automatic
6655,6655,Hyundai,1197.0,CNG,Comprehensive,20303,Kochi,Aura SX,First Owner,755000.0,2023,5,Manual
6656,6656,Maruti,1197.0,Petrol,Comprehensive,74181,Kochi,Swift LXI,First Owner,460000.0,2020,5,Manual
6657,6657,Mercedes Benz,1991.0,Petrol,Expired,50000,New Delhi,200 CGI Sport,First Owner,2250000.0,2017,5,Automatic
6658,6658,Datsun,999.0,Petrol,Comprehensive,45434,Kochi,RediGO  S,First Owner,178000.0,2017,5,Manual
6659,6659,Hyundai,1197.0,Petrol,Comprehensive,64261,Kochi,i20 Magna,First Owner,433000.0,2016,5,Manual
6660,6660,Land Rover,2179.0,Diesel,Comprehensive,71000,New Delhi,Range Rover Evoque Pure,First Owner,2290000.0,2015,5,Automatic
6661,6661,Mercedes Benz,4663.0,Petrol,Expired,40000,New Delhi,Maybach S500,First Owner,8975000.0,2018,4,Automatic
6662,6662,Honda,1199.0,Petrol,Third Party,38372,Kochi,Jazz  V i VTEC,First Owner,514000.0,2018,5,Manual
6663,6663,Hyundai,1197.0,Petrol,Comprehensive,18966,Kochi,Aura E,First Owner,610000.0,2021,5,Manual
6664,6664,BMW,1995.0,Diesel,Comprehensive,34000,New Delhi,X3 xDrive  xLine,Second Owner,3690000.0,2018,5,Automatic
6665,6665,Volkswagen,1598.0,Petrol,Comprehensive,61388,Kochi,Vento  Highline,First Owner,363000.0,2014,5,Manual
6666,6666,Maruti,1197.0,Petrol,Zero Dep,68357,Kochi,Baleno  Alpha,First Owner,621000.0,2017,5,Manual
6667,6667,Kia,1497.0,Petrol,Comprehensive,45968,Kochi,Seltos HTX G,First Owner,1122000.0,2020,5,Manual
6668,6668,Maruti,796.0,Petrol,Comprehensive,76654,Kochi,Alto 800 LXI,Second Owner,250000.0,2019,5,Manual
6669,6669,Renault,1461.0,Diesel,Comprehensive,58138,Kochi,Duster 85PS  RxS,First Owner,669000.0,2017,5,Manual
6670,6670,Kia,1482.0,Petrol,Comprehensive,17000,New Delhi,Seltos GTX Plus Turbo DCT,First Owner,2050000.0,2023,5,Automatic
6671,6671,Hyundai,1197.0,Petrol,Comprehensive,74903,Kochi,i20 Sportz,Second Owner,390000.0,2014,5,Manual
6672,6672,Land Rover,1999.0,Diesel,Expired,83000,New Delhi,Discovery Sport TD4 HSE 7S,First Owner,2975000.0,2020,7,Automatic
6673,6673,Audi,1968.0,Diesel,Comprehensive,54000,New Delhi,A6 35 TDI Premium,Second Owner,1490000.0,2015,5,Automatic
6674,6674,Maruti,796.0,Petrol,Third Party,78259,Kochi,Alto 800 LXI,Second Owner,214000.0,2015,5,Manual
6675,6675,Hyundai,1197.0,Petrol,Comprehensive,29977,Kochi,Grand i10  Kappa Sportz Option AT,First Owner,454000.0,2017,5,Automatic
6676,6676,Tata,1497.0,Diesel,Zero Dep,38970,Kochi,Altroz XZ,First Owner,607000.0,2020,5,Manual
6677,6677,Datsun,799.0,Petrol,Comprehensive,85589,Kochi,RediGO A,Second Owner,190000.0,2019,5,Manual
6678,6678,Mini Cooper,1998.0,Petrol,Expired,22000,New Delhi,Clubman Cooper S,Second Owner,2625000.0,2017,5,Automatic
6679,6679,Maruti,998.0,Petrol,Zero Dep,38088,Kochi,Celerio ZXI Plus,Second Owner,475000.0,2021,5,Manual
6680,6680,Tata,1198.0,Petrol,Comprehensive,29473,Kochi,Nexon  Revotron XM,First Owner,581000.0,2019,5,Manual
6681,6681,Maruti,796.0,Petrol,Zero Dep,72186,Kochi,Alto 800 LXI,First Owner,273000.0,2021,5,Manual
6682,6682,Datsun,1198.0,Petrol,Third Party,57975,Kochi,GO Plus T,First Owner,225000.0,2016,7,Manual
6683,6683,Honda,1497.0,Petrol,Expired,87574,Kochi,City i-VTEC CVT V,First Owner,663000.0,2018,5,Automatic
6684,6684,Maruti,796.0,Petrol,Comprehensive,63891,Kochi,Alto 800 LXI,First Owner,191000.0,2013,5,Manual
6685,6685,Mercedes Benz,5461.0,Petrol,Comprehensive,81000,New Delhi,S 500 L,First Owner,4290000.0,2014,5,Automatic
6686,6686,BMW,1995.0,Diesel,Comprehensive,70000,New Delhi,5 Series  Luxury Line,Second Owner,2621000.0,2018,5,Automatic
6687,6687,Mercedes Benz,2143.0,Diesel,Comprehensive,65000,New Delhi,C 220 CDI Style,First Owner,1625000.0,2016,5,Automatic
6688,6688,Renault,999.0,Petrol,Comprehensive,32323,Kochi,KWID CLIMBER AMT,First Owner,457000.0,2022,5,Automatic
6689,6689,Hyundai,1086.0,Petrol,Comprehensive,30562,Kochi,Santro Asta,First Owner,398000.0,2019,5,Manual
6690,6690,Honda,1497.0,Petrol,Expired,90140,Kochi,City i VTEC V,First Owner,593000.0,2016,5,Manual
6691,6691,Tata,1199.0,Petrol,Comprehensive,95003,Kochi,Tiago  Revotron XZ,First Owner,391000.0,2018,5,Manual
6692,6692,Hyundai,1197.0,Petrol,Comprehensive,71466,Kochi,i20 Asta,First Owner,473000.00000000006,2015,5,Manual
6693,6693,BMW,1995.0,Diesel,Comprehensive,66000,New Delhi,X1 sDrive  xLine,Second Owner,2290000.0,2018,5,Automatic
6694,6694,Jaguar,1999.0,Petrol,Comprehensive,22000,New Delhi,XJ 2. Portfolio,First Owner,4190000.0,2016,5,Automatic
6695,6695,Honda,1199.0,Petrol,Comprehensive,65740,Kochi,Jazz V CVT,First Owner,680000.0,2017,5,Automatic
6696,6696,Hyundai,814.0,Petrol,Zero Dep,57919,Kochi,EON Era Plus,First Owner,267000.0,2018,5,Manual
6697,6697,Renault,999.0,Petrol,Comprehensive,61973,Kochi,Triber RXT,Second Owner,417000.0,2019,7,Manual
6698,6698,Tata,1199.0,Petrol,Comprehensive,24710,Kochi,Altroz XE,First Owner,486000.00000000006,2021,5,Manual
6699,6699,Honda,1198.0,Petrol,Comprehensive,90450,Kochi,Brio S MT,Second Owner,253000.0,2013,5,Manual
6700,6700,Maruti,796.0,Petrol,Comprehensive,65512,Kochi,Alto 800 LXI,Second Owner,199000.0,2015,5,Manual
6701,6701,Toyota,2755.0,Diesel,Comprehensive,13000,New Delhi,Fortuner 4X4  AT,First Owner,4525000.0,2023,7,Automatic
6702,6702,Maruti,1197.0,Petrol,Comprehensive,93754,Kochi,Swift VXI,First Owner,497000.0,2019,5,Manual
6703,6703,Jeep,1998.0,Petrol,Comprehensive,15000,New Delhi,Wrangler Unlimited,First Owner,5450000.0,2022,5,Automatic
6704,6704,Renault,999.0,Petrol,Zero Dep,40435,Kochi,KWID  RXT,First Owner,267000.0,2017,5,Manual
6705,6705,Tata,1198.0,Petrol,Comprehensive,79723,Kochi,Nexon  Revotron XZ Plus,First Owner,545000.0,2018,5,Manual
6706,6706,Datsun,999.0,Petrol,Comprehensive,28474,Kochi,RediGO  S,First Owner,221000.0,2017,5,Manual
6707,6707,Toyota,2494.0,Petrol,Expired,45000,New Delhi,Camry,First Owner,2175000.0,2017,5,Automatic
6708,6708,Hyundai,1197.0,Petrol,Comprehensive,89753,Kochi,i20 Sportz,First Owner,487000.0,2019,5,Manual
6709,6709,Hyundai,1197.0,Petrol,Comprehensive,10208,Kochi,Grand i10 Nios Magna,First Owner,605000.0,2023,5,Manual
6710,6710,Maruti,1197.0,Petrol,Comprehensive,81146,Kochi,Baleno  Zeta,First Owner,535000.0,2017,5,Manual
6711,6711,Hyundai,1086.0,Petrol,Comprehensive,100115,Kochi,Santro Sportz AMT,First Owner,399000.0,2019,5,Automatic
6712,6712,Maruti,1197.0,Petrol,Expired,93000,Madurai,Swift Dzire VXI,First Owner,540000.0,2013,5,Manual
6713,6713,Audi,3993.0,Petrol,Expired,25800,Gurgaon,A8 L 60 TFSI Quattro,Second Owner,3990000.0,2016,4,Automatic
6714,6714,Maruti,1298.0,Petrol,Expired,140000,Madurai,Swift ZXI ABS,Third Owner,300000.0,2007,5,Manual
6715,6715,MG,1598.0,Electric,Comprehensive,25713,Coimbatore,ZS  Exclusive,First Owner,1890000.0,2023,5,Automatic
6716,6716,Volkswagen,1598.0,Diesel,Expired,127756,Madurai,Vento  Trendline,Second Owner,250000.0,2011,5,Manual
6717,6717,Honda,1198.0,Petrol,Expired,100000,Madurai,Amaze VX i-VTEC,First Owner,500000.0,2017,5,Manual
6718,6718,Maruti,1196.0,Petrol,Expired,58000,Madurai,Eeco 5 Seater STD 2020-2022,First Owner,400000.0,2020,5,Manual
6719,6719,Tata,1956.0,Diesel,Expired,20000,Madurai,Harrier Accomplished Plus Dark 6S AT,First Owner,2600000.0,2023,7,Manual
6720,6720,Kia,1493.0,Diesel,Expired,80000,Madurai,Sonet  GTX Plus  AT DT,First Owner,1240000.0,2021,5,Automatic
6721,6721,BMW,1995.0,Diesel,Comprehensive,64873,Coimbatore,5 Series  Luxury Line,First Owner,4190000.0,2020,5,Automatic
6722,6722,Mahindra,1461.0,Diesel,Expired,183000,Madurai,Verito  D2,First Owner,190000.0,2013,5,Manual
6723,6723,Renault,999.0,Petrol,Expired,12000,Madurai,Kiger RXT Opt,First Owner,800000.0,2022,5,Manual
6724,6724,Maruti,998.0,Petrol,Expired,76000,Madurai,Wagon R VXI BS IV,Second Owner,335000.0,2017,5,Manual
6725,6725,Mercedes Benz,1991.0,Petrol,Expired,14950,Gurgaon,A 35 4MATIC,First Owner,4690000.0,2022,5,Automatic
6726,6726,Audi,2995.0,Petrol,Expired,9900,Gurgaon,Q7 Premium Plus,First Owner,7600000.0,2024,7,Automatic
6727,6727,Maruti,796.0,Petrol,Expired,54000,Madurai,Alto 800 LXI,Third Owner,280000.0,2017,5,Manual
6729,6729,Audi,1984.0,Petrol,Expired,59600,Gurgaon,Q7 40 TFSI Quattro,Second Owner,3850000.0,2017,7,Automatic
6730,6730,Land Rover,2179.0,Diesel,Comprehensive,140596,Coimbatore,Range Rover Evoque Pure,First Owner,2190000.0,2015,5,Automatic
6731,6731,Honda,1199.0,Petrol,Expired,50000,Madurai,Amaze VX CVT,First Owner,650000.0,2020,5,Automatic
6732,6732,Tata,1956.0,Diesel,Expired,60000,Madurai,Harrier XT,First Owner,1250000.0,2020,5,Manual
6733,6733,Hyundai,1396.0,Diesel,Expired,54000,Madurai,Elite i20 2018  Asta Option,Third Owner,550000.0,2018,5,Manual
6734,6734,Mercedes Benz,1796.0,Petrol,Expired,75000,Gurgaon,C 200 CGI Avantgarde,First Owner,1190000.0,2014,5,Automatic
6735,6735,Maruti,1197.0,Petrol,Expired,74000,Madurai,Swift VXI,First Owner,730000.0,2020,5,Manual
6736,6736,Datsun,1198.0,Petrol,Expired,145000,Madurai,GO Plus D1,Second Owner,290000.0,2015,7,Manual
6737,6737,Jeep,1956.0,Diesel,Expired,96000,Madurai,Compass  Limited 4X4,Second Owner,1270000.0,2019,5,Manual
6738,6738,Maruti,1248.0,Diesel,Expired,150000,Madurai,Vitara Brezza ZDi Plus,First Owner,685000.0,2016,5,Manual
6739,6739,Tata,1248.0,Diesel,Comprehensive,147258,Madurai,Bolt Quadrajet XE,Second Owner,320000.0,2017,5,Manual
6740,6740,Audi,1968.0,Diesel,Expired,25100,Gurgaon,A6 35 TDI,First Owner,2280000.0,2018,5,Automatic
6741,6741,Ford,1498.0,Diesel,Expired,100000,Madurai,Freestyle Titanium Plus,First Owner,575000.0,2019,5,Manual
6742,6742,Skoda,1498.0,Diesel,Expired,1010000,Madurai,Rapid  TDI Active,First Owner,1000000.0,2019,5,Manual
6743,6743,Audi,1968.0,Diesel,Comprehensive,75284,Coimbatore,A6  TDI,Second Owner,1190000.0,2015,5,Automatic
6744,6744,Tata,1199.0,Petrol,Third Party,103000,Madurai,Tiago XT,First Owner,500000.0,2020,5,Manual
6745,6745,Audi,2994.0,Petrol,Expired,1900,Gurgaon,S5 Sportback 3. TFSI Quattro,First Owner,7500000.0,2015,5,Automatic
6746,6746,Audi,1968.0,Electric,Expired,2400,Gurgaon,Q8 e-tron 55 Quattro,First Owner,9500000.0,2015,5,Automatic
6747,6747,Audi,1968.0,Diesel,Expired,68000,Gurgaon,A4  TDI Premium Plus,First Owner,890000.0,2015,5,Automatic
6748,6748,Maruti,1373.0,Petrol,Expired,80000,Madurai,Ciaz ZXi,First Owner,525000.0,2014,5,Manual
6749,6749,Renault,999.0,Petrol,Expired,40000,Madurai,Triber RXT,First Owner,650000.0,2020,7,Manual
6750,6750,Audi,2995.0,Petrol,Expired,32500,Gurgaon,Q7 Technology,First Owner,7490000.000000001,2023,7,Automatic
6751,6751,MG,1451.0,Petrol,Expired,52000,Madurai,Hector Plus Sharp DCT,First Owner,1900000.0,2020,6,Automatic
6752,6752,Renault,1461.0,Diesel,Expired,165000,Madurai,Scala  RxL,Second Owner,300000.0,2013,5,Manual
6753,6753,Ford,1399.0,Diesel,Expired,120000,Madurai,Figo  Titanium,Fourth Owner,160000.0,2010,5,Manual
6754,6754,Nissan,1461.0,Diesel,Expired,198000,Madurai,Terrano XL 110 PS,Fourth Owner,250000.0,2014,5,Manual
6755,6755,Maruti,796.0,Petrol,Expired,53000,Madurai,Alto 800 LXI,Third Owner,280000.0,2017,5,Manual
6756,6756,BMW,1995.0,Diesel,Comprehensive,76318,Coimbatore,3 Series  Luxury Line,Second Owner,1590000.0,2016,5,Automatic
6757,6757,Audi,1968.0,Diesel,Expired,51600,Gurgaon,A4 35 TDI Technology Edition,First Owner,990000.0,2015,5,Automatic
6758,6758,Hyundai,814.0,Petrol,Third Party,84788,Madurai,EON Era Plus,Third Owner,200000.0,2015,5,Manual
6759,6759,Renault,999.0,Petrol,Expired,90000,Madurai,KWID Climber  AMT,Third Owner,325000.0,2018,5,Automatic
6760,6760,Maruti,1197.0,Petrol,Expired,4000,Madurai,Swift VXI,First Owner,700000.0,2023,5,Manual
6761,6761,BMW,1995.0,Diesel,Comprehensive,47825,Coimbatore,5 Series  Luxury Line,Second Owner,3490000.0,2018,5,Automatic
6762,6762,Honda,1199.0,Petrol,Expired,40000,Madurai,Jazz  V i VTEC,First Owner,600000.0,2018,5,Manual
6763,6763,Audi,1968.0,Diesel,Expired,59000,Gurgaon,Q3 35 TDI Quattro Premium,Second Owner,1390000.0,2017,5,Automatic
6764,6764,Mahindra,2523.0,Diesel,Expired,126000,Madurai,Bolero SLX,Third Owner,400000.0,2012,7,Manual
6765,6765,Audi,2995.0,Petrol,Expired,5000,Gurgaon,Q7 Technology WO Matrix,First Owner,8690000.0,2017,7,Automatic
6766,6766,Honda,1198.0,Petrol,Expired,98000,Madurai,Amaze VX i-VTEC,First Owner,500000.0,2017,5,Manual
6767,6767,Audi,1984.0,Petrol,Expired,55000,Gurgaon,Q5 Technology,First Owner,3990000.0,2022,5,Automatic
6768,6768,Mercedes Benz,2143.0,Diesel,Comprehensive,86251,Coimbatore,Class A180 CDI,Second Owner,990000.0,2013,5,Automatic
6769,6769,BMW,1299.0,Electric,Expired,17300,Gurgaon,iX xDrive40,First Owner,8590000.0,2022,5,Automatic
6770,6770,Ford,1299.0,Petrol,Expired,100000,Madurai,Ikon  CLXi,Second Owner,100000.0,2008,5,Manual
6771,6771,Mahindra,1497.0,Diesel,Expired,24000,Madurai,Marazzo M2,First Owner,1500000.0,2024,7,Manual
6772,6772,Skoda,1498.0,Petrol,Expired,36500,Gurgaon,Kushaq  TSI Style 4 Airbags DSG,First Owner,1250000.0,2023,5,Automatic
6773,6773,Chevrolet,1248.0,Diesel,Expired,77000,Madurai,Enjoy TCDi LT 8 Seater,First Owner,600000.0,2015,8,Manual
6774,6774,Renault,799.0,Petrol,Expired,33000,Madurai,KWID RXL,First Owner,200000.0,2020,5,Manual
6775,6775,Audi,1968.0,Diesel,Expired,71000,Gurgaon,A6 35 TDI Technology,First Owner,1480000.0,2016,5,Automatic
6776,6776,Tata,1948.0,Diesel,Third Party,152847,Madurai,Sumo Victa LX 10/7 Str BSII,Third Owner,280000.0,2011,10,Manual
6777,6777,Audi,1968.0,Diesel,Expired,32700,Gurgaon,Q5 40 TDI Premium Plus,First Owner,3190000.0,2019,5,Automatic
6778,6778,Audi,1968.0,Diesel,Expired,55000,Gurgaon,A3 35 TDI Technology,Second Owner,990000.0,2015,5,Automatic
6779,6779,Honda,1198.0,Petrol,Expired,80000,Madurai,Brio V AT,Second Owner,300000.0,2013,5,Automatic
6780,6780,Audi,1984.0,Petrol,Comprehensive,58800,Gurgaon,Q7 40 TFSI Quattro Technology,First Owner,4390000.0,2017,7,Automatic
6781,6781,Audi,1968.0,Diesel,Expired,60800,Gurgaon,Q3 35 TDI Quattro Premium Plus,First Owner,2090000.0,2019,5,Automatic
6782,6782,Audi,1984.0,Petrol,Expired,53000,Gurgaon,A6 45 TFSI Technology WO Matrix,First Owner,3990000.0,2021,5,Automatic
6783,6783,Audi,1968.0,Diesel,Expired,22800,Gurgaon,A3 35 TDI Premium Plus,First Owner,1990000.0,2020,5,Automatic
6784,6784,Maruti,1197.0,Petrol,Expired,3000,Madurai,Swift VXI,First Owner,700000.0,2023,5,Manual
6785,6785,Maruti,1196.0,Petrol,Comprehensive,25841,Madurai,Eeco 5 Seater AC,First Owner,500000.0,2020,5,Manual
6786,6786,Volkswagen,1498.0,Diesel,Expired,59000,Madurai,Vento  TDI Highline AT,First Owner,1000000.0,2017,5,Automatic
6787,6787,Hyundai,1396.0,Diesel,Expired,223000,Madurai,i20 Active  S,First Owner,400000.0,2017,5,Manual
6788,6788,Mercedes Benz,2143.0,Diesel,Comprehensive,64253,Coimbatore,ML 250 CDI,First Owner,2390000.0,2014,5,Automatic
6789,6789,Renault,1461.0,Diesel,Expired,150000,Madurai,Scala  RxL,First Owner,300000.0,2013,5,Manual
6790,6790,Hyundai,1197.0,Petrol,Expired,3000,Madurai,Grand i10 Nios Magna,First Owner,698000.0,2024,5,Manual
6791,6791,Ford,1399.0,Diesel,Expired,129597,Madurai,Figo  LXI,Third Owner,125000.0,2011,5,Manual
6792,6792,Hyundai,1197.0,Petrol,Expired,52000,Madurai,i20  Asta,Third Owner,600000.0,2018,5,Manual
6793,6793,Chevrolet,1399.0,Petrol,Expired,150000,Madurai,Enjoy  LTZ 7 Seater,Second Owner,325000.0,2013,7,Manual
6794,6794,Renault,999.0,Petrol,Expired,24000,Madurai,Triber RXZ,Second Owner,544000.0,2020,7,Manual
6795,6795,Hyundai,1995.0,Diesel,Comprehensive,64358,Coimbatore,Tucson  e-VGT 2WD AT GLS,First Owner,1290000.0,2017,5,Automatic
6796,6796,Renault,999.0,Petrol,Expired,18000,Madurai,Triber RXZ,First Owner,698000.0,2021,7,Manual
6797,6797,Audi,1968.0,Diesel,Expired,65000,Gurgaon,A6 35 TDI,First Owner,890000.0,2015,5,Automatic
6798,6798,Hyundai,1197.0,Petrol,Expired,120000,Madurai,i10 Magna  iTech SE,Third Owner,235000.0,2011,5,Manual
6799,6799,BMW,1995.0,Diesel,Comprehensive,93581,Coimbatore,X3 xDrive  Luxury Line,First Owner,3190000.0,2018,5,Automatic
6800,6800,Tata,1199.0,Petrol,Expired,70000,Madurai,Tigor  Revotron XM,Second Owner,340000.0,2017,5,Manual
6801,6801,Skoda,1984.0,Diesel,Comprehensive,58321,Coimbatore,Superb LK  TDI AT,Second Owner,2690000.0,2020,5,Automatic
6802,6802,Mercedes Benz,2143.0,Diesel,Expired,39000,Gurgaon,4MATIC Style,Second Owner,2850000.0,2018,5,Automatic
6803,6803,Maruti,1373.0,Petrol,Expired,80000,Madurai,Ciaz ZXi,First Owner,525000.0,2014,5,Manual
6804,6804,Maruti,1248.0,Diesel,Expired,100000,Madurai,Vitara Brezza ZDi Plus AMT,Second Owner,875000.0,2019,5,Automatic
6805,6805,Nissan,1198.0,Petrol,Expired,150000,Madurai,Micra Active XV,Second Owner,250000.0,2016,5,Manual
6806,6806,Toyota,1496.0,Petrol,Expired,55000,Gurgaon,Yaris VX CVT,First Owner,750000.0,2018,5,Automatic
6807,6807,BMW,1995.0,Diesel,Comprehensive,39561,Coimbatore,X1 sDrive20d xLine,First Owner,3290000.0,2022,5,Automatic
6808,6808,Honda,1198.0,Petrol,Expired,160000,Madurai,Amaze S i-Vtech,Second Owner,350000.0,2013,5,Manual
6809,6809,Mahindra,2179.0,Diesel,Expired,250000,Madurai,XUV500 W6 2WD,Second Owner,500000.0,2013,7,Manual
6810,6810,Tata,1405.0,Diesel,Third Party,182547,Madurai,Indigo V BSIII,Third Owner,150000.0,2010,5,Manual
6811,6811,Volkswagen,1498.0,Diesel,Expired,98000,Madurai,Vento  TDI Highline,Second Owner,700000.0,2016,5,Manual
6812,6812,BMW,2993.0,Diesel,Expired,49000,Gurgaon,X3 xDrive30d,Second Owner,990000.0,2015,5,Automatic
6813,6813,Hyundai,1186.0,Diesel,Expired,52000,Madurai,Grand i10  CRDi Magna,First Owner,350000.0,2018,5,Manual
6814,6814,Mercedes Benz,2143.0,Diesel,Expired,114200,Gurgaon,4MATIC Style,First Owner,2590000.0,2019,5,Automatic
6815,6815,Audi,1968.0,Diesel,Expired,31000,Gurgaon,Q3 30 TDI Premium FWD,Second Owner,1490000.0,2017,5,Automatic
6816,6816,Tata,1199.0,Petrol,Expired,10000,Madurai,Punch Adventure Rhythm AMT,First Owner,715000.0,2024,5,Automatic
6817,6817,Renault,999.0,Petrol,Expired,42000,Madurai,Triber RXZ,Second Owner,515000.00000000006,2019,7,Manual
6818,6818,Volkswagen,1968.0,Diesel,Comprehensive,106257,Coimbatore,Tiguan  TDI Comfortline,First Owner,1789999.9999999998,2017,5,Automatic
6819,6819,BMW,1998.0,Petrol,Comprehensive,37812,Coimbatore,3 Series Gran Limousine 330Li M Sport,First Owner,4990000.0,2023,5,Automatic
6820,6820,Maruti,1197.0,Petrol,Expired,2000,Madurai,Swift Dzire VXI,First Owner,830000.0000000001,2024,5,Manual
6821,6821,Maruti,1197.0,Petrol,Expired,62000,Madurai,Swift VXI,Third Owner,450000.0,2015,5,Manual
6822,6822,Hyundai,1582.0,Diesel,Third Party,130913,Madurai,Verna  CRDi S,First Owner,600000.0,2016,5,Manual
6825,6825,Hyundai,1396.0,Diesel,Comprehensive,99000,Jaipur,i20  CRDi Sportz,First Owner,285000.0,2012,5,Manual
6826,6826,Toyota,2494.0,Diesel,Comprehensive,125000,Jaipur,Innova  G () 8 Seater,First Owner,790000.0,2015,8,Manual
6827,6827,Hyundai,1186.0,Diesel,Expired,50000,Jaipur,Grand i10  CRDi Sportz,First Owner,380000.0,2018,5,Manual
6828,6828,Mahindra,1497.0,Diesel,Comprehensive,50000,Jaipur,XUV300 W8,First Owner,780000.0,2019,5,Manual
6829,6829,Datsun,999.0,Petrol,Comprehensive,54900,Jaipur,RediGO  T Option,First Owner,270000.0,2018,5,Manual
6830,6830,Mahindra,1198.0,Petrol,Expired,30000,Jaipur,KUV 100 NXT G80 K8,First Owner,400000.0,2018,6,Manual
6831,6831,Honda,1199.0,Petrol,Expired,20000,Jaipur,Amaze 2nd Gen VX,First Owner,749000.0,2023,5,Manual
6832,6832,Tata,2179.0,Diesel,Comprehensive,89000,Jaipur,Safari Storme EX,Second Owner,725000.0,2017,7,Manual
6833,6833,Renault,999.0,Petrol,Expired,67000,Jaipur,KWID  RXT,First Owner,275000.0,2017,5,Manual
6834,6834,Ford,1399.0,Diesel,Comprehensive,72000,Jaipur,Figo  EXI,Second Owner,240000.0,2015,5,Manual
6835,6835,Hyundai,1493.0,Diesel,Comprehensive,53000,Jaipur,Creta SX,Second Owner,1650000.0,2023,5,Manual
6836,6836,Hyundai,1197.0,Petrol,Expired,30000,Jaipur,Grand i10 Sportz,First Owner,360000.0,2015,5,Manual
6837,6837,Honda,1199.0,Petrol,Expired,56000,Jaipur,Amaze S,Second Owner,521000.0,2019,5,Manual
6838,6838,Hyundai,1591.0,Petrol,Comprehensive,68000,Jaipur,Verna VTVT  AT SX Option,Second Owner,950000.0,2019,5,Automatic
6839,6839,Maruti,1373.0,Petrol,Comprehensive,74000,Jaipur,Ciaz ZXi,First Owner,490000.00000000006,2016,5,Manual
